id,label
ddacce6e-b3a8-5cb9-8f03-9f430cdcd8b1,brain development (GO:0007420)
b85b78a5-01d8-589c-99ed-b41ce5d80dc7,brain morphogenesis (GO:0048854)
2b80c3a9-c182-5d50-af02-15a3ff595de2,branched-chain amino acid catabolic process (GO:0009083)
c2aaceb8-6e62-51b0-a173-9829d4df8cab,branched-chain amino acid metabolic process (GO:0009081)
903c7b36-2803-5b58-9cc2-e7d773f1c9de,branching involved in blood vessel morphogenesis (GO:0001569)
8f0102fa-c1a0-5840-9c7f-591bbc24cfba,branching involved in ureteric bud morphogenesis (GO:0001658)
34addc10-65a3-53cf-9342-6f42c0cdc723,branching morphogenesis of an epithelial tube (GO:0048754)
c23227f9-bc9a-50a7-83b5-dc4479b62a9e,brown fat cell differentiation (GO:0050873)
be6f42a6-4d79-59b8-bd59-6165c72d16f9,bundle of His cell action potential (GO:0086043)
ad157e0c-829a-556e-b740-a5b352d7d29d,bundle of His cell to Purkinje myocyte communication (GO:0086069)
524dbf45-35c6-52f8-b6ab-6a5267912e90,bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)
cf3690b3-a72d-5578-80d6-41bd0ee863e3,C-terminal protein amino acid modification (GO:0018410)
27e2ccb2-664e-5a05-a1e0-414072b22e48,C-terminal protein deglutamylation (GO:0035609)
7ad31eed-73d8-5a65-8ab6-7e49b6775b9c,C-terminal protein lipidation (GO:0006501)
040f884e-7227-502a-83de-3c8eae4cf26a,C21-steroid hormone biosynthetic process (GO:0006700)
5725bb7a-8b85-5b80-94d0-802f7b602b8f,C21-steroid hormone metabolic process (GO:0008207)
8407a51d-79dd-5b31-89ad-791795167c6a,C4-dicarboxylate transport (GO:0015740)
34ce3e6d-4cdf-5bb4-b159-0a59340990ee,cadmium ion transmembrane transport (GO:0070574)
39be2f88-3f7e-556e-91db-7a8386731135,cadmium ion transport (GO:0015691)
af114fff-3673-56ae-b0cd-d512a768d7a8,calcineurin-mediated signaling (GO:0097720)
74625829-9c0e-5c0b-b769-4f49c5298a8f,calcineurin-NFAT signaling cascade (GO:0033173)
af3938c1-5af3-5441-bc9d-1acbb8d6e3d4,calcitonin family receptor signaling pathway (GO:0097646)
a703b48c-1391-500c-8c4c-5d3c2225a12f,calcium import into the mitochondrion (GO:0036444)
101ad3ed-6fbc-54cb-87dd-628e2e017db2,calcium ion export (GO:1901660)
9c9224eb-7f20-52d6-9c43-260bfb05d0b7,calcium ion homeostasis (GO:0055074)
e577c607-e66e-5172-ac25-a236b0b10ba8,calcium ion import (GO:0070509)
79b8bd7e-4ae8-58d5-b27c-1f3405dd3a84,calcium ion import across plasma membrane (GO:0098703)
33011478-e013-5abb-bcf7-36441c40e340,calcium ion import into cytosol (GO:1902656)
780d7450-b7bc-5364-8acc-807d4f24b5f8,calcium ion transmembrane import into cytosol (GO:0097553)
1afcd970-a132-55c1-bf89-fbc66e47cfb0,calcium ion transmembrane transport (GO:0070588)
cd5be0fe-a20f-5d1c-8313-6b7346855ef9,calcium ion transport (GO:0006816)
3eb2af3e-67b6-5f20-b136-fe7ca71d136c,calcium ion transport into cytosol (GO:0060402)
a5f6fd3a-5646-5a1b-ab99-36f92ef9b000,calcium ion-regulated exocytosis of neurotransmitter (GO:0048791)
2f056f83-d71b-57ca-8032-8d0f6ab6c899,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)
40149c02-3260-5315-baea-cbaa47fa584c,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)
61ab039d-8c54-5c32-a38d-3de99adf56d4,calcium-ion regulated exocytosis (GO:0017156)
55113e25-28b7-58e2-9e00-476bfd307c9a,calcium-mediated signaling (GO:0019722)
d5972e01-2164-575e-b619-dcae51684f96,calcium-mediated signaling using intracellular calcium source (GO:0035584)
7a4ce20f-5d8e-5b6f-8de0-300f3a14ffb0,camera-type eye development (GO:0043010)
642add38-affc-5217-919c-d264388bbc36,camera-type eye morphogenesis (GO:0048593)
36bb39b5-5680-5277-93de-f0856103d216,camera-type eye photoreceptor cell differentiation (GO:0060219)
accd4ca3-67d3-507e-b61f-df6aac397bff,cAMP biosynthetic process (GO:0006171)
54782e8d-25bc-570b-aad3-5d432b80dc2b,cAMP metabolic process (GO:0046058)
0a4e73e4-5f04-5e9a-acef-9b5c0689b568,cAMP-mediated signaling (GO:0019933)
cb096ae5-c90f-5e0f-9897-7fd2a23319f9,cannabinoid signaling pathway (GO:0038171)
57111534-4d51-5b76-8f70-74938d2d4d89,canonical glycolysis (GO:0061621)
b6f5dd4d-4a13-51f8-a39f-fab8d02738f9,canonical Wnt signaling pathway (GO:0060070)
691b85ef-a1f7-5a17-9253-af165074474e,carbohydrate biosynthetic process (GO:0016051)
91c03ede-b0d8-5a4d-9dbe-72918d7f5e9f,carbohydrate catabolic process (GO:0016052)
561bf0db-b71e-50e0-aedb-4ded5f9f7ee9,carbohydrate derivative biosynthetic process (GO:1901137)
74ee0684-28ee-5f9e-abd9-f102852d4cd2,carbohydrate derivative catabolic process (GO:1901136)
e764f8ca-1d37-540a-99ee-9a0518383a81,carbohydrate derivative transport (GO:1901264)
09540f57-591e-5175-abc9-8acbcda372ab,carbohydrate homeostasis (GO:0033500)
9881c5da-4dcb-5dfc-a8dc-23d4f0f00554,carbohydrate phosphorylation (GO:0046835)
12f31d39-0547-518e-9de2-b8fac490c85d,carbohydrate transport (GO:0008643)
c0b7842e-f435-5d3f-ac43-6027ba906975,carbon dioxide transport (GO:0015670)
99891db4-1080-53ce-bc70-2dcbfb38df77,carboxylic acid biosynthetic process (GO:0046394)
b02c7ec3-0470-50e5-be15-37d40c688d0e,carboxylic acid catabolic process (GO:0046395)
8ea3d72e-206c-585b-8d80-9417174371a5,carboxylic acid metabolic process (GO:0019752)
43ef6129-25b2-5618-a587-e43a660d8c9d,carboxylic acid transmembrane transport (GO:1905039)
7283587f-bb4e-54d2-b38d-6325fdfa3fcd,carboxylic acid transport (GO:0046942)
ef8a7cdb-7cd7-5067-9852-32b5ee8562f5,cardiac atrium development (GO:0003230)
1dbd6bb6-1301-5532-9a3f-c4e753defacd,cardiac atrium morphogenesis (GO:0003209)
c7ffde29-7b59-5817-b776-28ed44d991f8,cardiac cell development (GO:0055006)
7fee99e2-169e-52eb-a8f8-e9ec6355eb7d,cardiac cell fate commitment (GO:0060911)
9003f898-93b4-569d-a605-b1666275da61,cardiac conduction system development (GO:0003161)
8a441105-688c-5b3c-864c-5aebb4e9861d,cardiac endothelial cell differentiation (GO:0003348)
2d3c41b5-b458-569a-af0f-c81184c0beaa,cardiac epithelial to mesenchymal transition (GO:0060317)
be67a4e8-4484-5fdd-b966-e4226bf66833,cardiac left ventricle morphogenesis (GO:0003214)
2e30e84c-a011-5905-8fdc-8fbac96e75ea,cardiac muscle cell action potential (GO:0086001)
238ef3fb-20fe-5059-8891-1df2bdcf0c94,cardiac muscle cell action potential involved in contraction (GO:0086002)
d5cdd265-829f-517e-aa3e-97e3ca5a24e6,cardiac muscle cell contraction (GO:0086003)
c5e9f322-3665-5072-8066-cc5b269a7164,cardiac muscle cell development (GO:0055013)
8188e9f9-4d04-50bc-9ca9-2ee613a1ce32,cardiac muscle cell differentiation (GO:0055007)
e2736647-f3e1-5a6f-b281-3cbdaafffd19,cardiac muscle cell membrane repolarization (GO:0099622)
294a6642-1aa7-5e06-adf5-2a56b73db4fc,cardiac muscle cell myoblast differentiation (GO:0060379)
33425140-fe44-5851-a947-358b071a5ef2,cardiac muscle cell proliferation (GO:0060038)
9870a94a-bc6d-5b0f-ac34-e9ecac20572a,cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)
c3608987-ece8-5743-a985-a2276488a662,cardiac muscle contraction (GO:0060048)
c1f901a0-9567-5e6e-b495-ebb6d782de2e,cardiac muscle hypertrophy (GO:0003300)
becf0fcb-3ddf-5f5a-ba02-bad231caf3e0,cardiac muscle tissue development (GO:0048738)
b92f45ef-36d9-588a-8712-0e8b648d8e6c,cardiac muscle tissue morphogenesis (GO:0055008)
b4c06366-301a-5b27-8900-10ffe04a3630,cardiac myofibril assembly (GO:0055003)
aefc4747-3661-59f5-ab23-327dac2075af,cardiac pacemaker cell development (GO:0060926)
e049c2ee-1b2d-540f-aac3-a72b366b9f7e,cardiac right ventricle morphogenesis (GO:0003215)
1f9448ad-c5e5-5292-a926-a81c4c51671f,cardiac ventricle development (GO:0003231)
39d2c6bf-f2a4-5d3e-9503-f07ed1780722,cardiac ventricle formation (GO:0003211)
ee51de4f-0a68-540a-b890-05b99c6149e7,cardiac ventricle morphogenesis (GO:0003208)
14e305ec-e7d6-5063-8b75-651615604f0a,cardiocyte differentiation (GO:0035051)
ccfa22da-8c39-5252-8291-baeac98d1933,cardiolipin acyl-chain remodeling (GO:0035965)
1b6a5786-5b23-5311-8df4-2160aad460be,cardiolipin biosynthetic process (GO:0032049)
7091bc83-bc25-5c2b-938c-9a0983425e33,cardiolipin metabolic process (GO:0032048)
8289ead9-053c-5f43-8aee-5cac85c502cc,carnitine biosynthetic process (GO:0045329)
19ba6a6d-a64e-50fc-ae75-5e68e33566a9,carnitine metabolic process (GO:0009437)
56849c4a-95c5-5e48-9b43-af50420c6d4f,carnitine shuttle (GO:0006853)
d9dd0527-9db3-5651-bad4-45a539734c25,carnitine transport (GO:0015879)
8733c345-2e13-5eae-b266-9bb6325105d9,cartilage development (GO:0051216)
81409e0c-afd2-5d45-9e97-456ae6745dae,catechol-containing compound biosynthetic process (GO:0009713)
3fb46471-bc27-54b0-ab75-497695dfc77b,catecholamine biosynthetic process (GO:0042423)
23ac059e-3999-5119-8f99-68514555834d,catecholamine catabolic process (GO:0042424)
d066bc3c-193c-5984-ad89-305d25b39976,catecholamine metabolic process (GO:0006584)
e9a375cf-22d2-550c-bdd2-dd7e8937cc9d,catecholamine uptake (GO:0090493)
09d50ead-9a1e-5de5-8316-7c46f4c7b51d,cation homeostasis (GO:0055080)
da0e9c82-9832-51df-8f96-2361ce2949a7,cation transmembrane transport (GO:0098655)
4633d933-934c-5c73-b357-385eea082c60,cation transport (GO:0006812)
270b473e-0df1-5842-a2b8-3ec1de2875cb,caveola assembly (GO:0070836)
f58e41f3-ec83-5fe4-b50c-51d049a71347,caveolin-mediated endocytosis (GO:0072584)
ca6d0831-0d3d-5c22-af5a-82ebceac579d,"CD4-positive, alpha-beta T cell activation (GO:0035710)"
37f51682-7fdc-527b-83c6-1651e82c9d33,CD40 signaling pathway (GO:0023035)
012a508c-13f9-5f3d-9c5b-595557369952,Cdc42 protein signal transduction (GO:0032488)
86518a90-76f5-5850-869b-965e1f311d80,cell chemotaxis (GO:0060326)
6e6bdbbe-a7c9-506e-92f0-c4b0fbec3c38,cell communication by electrical coupling involved in cardiac conduction (GO:0086064)
9f9f5e9d-f8dd-51ab-805d-dda4feae0a5b,cell cycle checkpoint signaling (GO:0000075)
45e2d0ff-42c4-57e7-915e-726e99e1ff88,cell cycle G1/S phase transition (GO:0044843)
dc3bc8b8-6afa-5f44-a18a-a96f802ffcb3,cell cycle G2/M phase transition (GO:0044839)
310f85fe-d7f8-55b8-828f-e2bc99033bc8,cell differentiation in hindbrain (GO:0021533)
b952c756-89a3-5d9f-b7de-ca77541b4fa3,cell differentiation in spinal cord (GO:0021515)
6f6e307c-bc20-5094-9d5c-f0caf1083848,cell differentiation involved in metanephros development (GO:0072202)
8837b4df-01d0-5d95-b674-2e975ebc68ec,cell fate commitment involved in formation of primary germ layer (GO:0060795)
08383e0b-4ea3-51cd-b85b-1447f569bbf2,cell junction assembly (GO:0034329)
97883de5-40da-5a73-a8a5-220a0f8171bb,cell junction disassembly (GO:0150146)
9aaad45e-0e62-5036-9378-3b225aa436db,cell junction maintenance (GO:0034331)
f9674254-52bf-5db0-bd0c-a1579b734a08,cell junction organization (GO:0034330)
e0028954-eb45-552b-905e-074fc95c4e40,cell migration involved in gastrulation (GO:0042074)
25bddbf0-d6a6-5c04-83ad-ff363b6a0ad3,cell migration involved in heart development (GO:0060973)
ee6fc0af-8f78-5b08-a321-9dbad53d2cff,cell migration involved in sprouting angiogenesis (GO:0002042)
340ab44a-d53b-5e5c-a02d-aae525926503,cell morphogenesis involved in differentiation (GO:0000904)
00467579-373d-5b0b-8255-edd9b90522ba,cell morphogenesis involved in neuron differentiation (GO:0048667)
519d9f48-7fec-558f-bda3-2f0e81fbce69,cell part morphogenesis (GO:0032990)
40fced9a-3d7a-5e2a-9564-eedceb42e70d,cell projection assembly (GO:0030031)
b92afcbe-dae9-5f0a-9d96-63ec84a86392,cell projection organization (GO:0030030)
c1e4266f-f06a-5257-91ba-b0274b073766,cell proliferation in forebrain (GO:0021846)
402510b5-0a69-595c-bcb0-47b0728bce3e,cell surface receptor signaling pathway involved in heart development (GO:0061311)
37e6832c-73ca-52d4-af26-9d73cef5021a,cell-cell adhesion mediated by cadherin (GO:0044331)
79eae68d-0b2f-53d2-9d7e-e8e88749a0c4,cell-cell adhesion mediated by integrin (GO:0033631)
1e9d896f-25d4-5944-970e-4b5cdce3c5e7,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)
62d2ecc9-ae65-538c-b1c3-9f6e81ee9e9a,cell-cell junction assembly (GO:0007043)
9dcc0ce5-dfe5-57f6-8a3c-94a6b2e08091,cell-cell junction maintenance (GO:0045217)
c8aaba0a-76e9-565c-a008-2481dd2e20ac,cell-cell junction organization (GO:0045216)
ef82f363-2c48-5c16-8e1c-79d1112232f4,cell-matrix adhesion (GO:0007160)
05affa39-ffd1-544d-9c39-c517b472f8b6,cell-substrate junction assembly (GO:0007044)
5a0a31f5-388d-5bdf-9b9f-91f6a7d69fa1,cellular amide metabolic process (GO:0043603)
4a174725-a331-53a4-8ec5-374bfb39c03c,cellular amino acid biosynthetic process (GO:0008652)
da9389f1-11c2-5417-ab19-f9145f0246f8,cellular amino acid catabolic process (GO:0009063)
02b885cc-df3f-59c6-adb1-cccdf2784f63,cellular biogenic amine biosynthetic process (GO:0042401)
b5774127-e806-5251-ace2-b4c6ce44c760,cellular biogenic amine catabolic process (GO:0042402)
cf6610bf-103f-5bf9-b79b-ca62ac548b92,cellular biogenic amine metabolic process (GO:0006576)
704648cb-4cd9-5a2e-a55d-9c1c9f913e61,cellular calcium ion homeostasis (GO:0006874)
3e243285-4178-5f4d-8f02-29afa7f9c7f1,cellular carbohydrate catabolic process (GO:0044275)
d6298c5e-14b0-51b7-a44e-f7df43d7a41b,cellular cation homeostasis (GO:0030003)
069e1b28-e2a7-51db-a39e-18eb5064efd7,cellular component assembly (GO:0022607)
1ef125c9-546b-553d-aee5-a9a666df30d2,cellular component disassembly (GO:0022411)
ec91ef8e-9ae5-5d9c-bf81-5bbc1ca5bd2c,cellular component maintenance (GO:0043954)
3d31369b-1f40-5614-b3a4-eafe228f9f82,cellular copper ion homeostasis (GO:0006878)
dea0b15a-7d1d-5322-a87d-10d09a2e255f,cellular defense response (GO:0006968)
d70ca9fc-a8a8-5493-bdca-407451fca15b,cellular divalent inorganic cation homeostasis (GO:0072503)
72debb82-3404-5002-aa3c-0dc5902c8302,cellular glucan metabolic process (GO:0006073)
8debd10f-4ef3-56f9-8927-a534a00ed1cf,cellular glucose homeostasis (GO:0001678)
c787ffc3-aa59-5233-903d-696a2dee00cf,cellular glucuronidation (GO:0052695)
3d36c898-83d7-5469-8264-d739b1139368,cellular heat acclimation (GO:0070370)
85b55bfc-e7de-5ae4-aa4f-cdcf78226364,cellular hyperosmotic response (GO:0071474)
f18ed3b2-93c3-5ece-8d12-84e516e70984,cellular hypotonic response (GO:0071476)
ae34326c-1d17-5145-9544-c7794d1dfae0,cellular ion homeostasis (GO:0006873)
4c585780-5499-5fa1-86b4-ecd0ff6ada65,cellular iron ion homeostasis (GO:0006879)
ba1653ed-c357-51bb-9a4a-ae949ae89fc2,cellular lipid biosynthetic process (GO:0097384)
b06494fb-4661-5904-aa33-f4afe4fb1014,cellular lipid catabolic process (GO:0044242)
fa3302c5-f3ce-570a-b815-ee69b7b85869,cellular macromolecule biosynthetic process (GO:0034645)
a64c1ba3-6120-54f9-a005-a3e2dbf54f5d,cellular macromolecule catabolic process (GO:0044265)
08b99f75-5cd6-58b0-8cda-7bbd07481bf5,cellular metal ion homeostasis (GO:0006875)
989582a8-ecc0-54db-964a-1c17eb8fe2c7,cellular modified amino acid biosynthetic process (GO:0042398)
359407cd-0d82-584c-a5b4-6843ff0c154a,cellular modified amino acid catabolic process (GO:0042219)
4927df66-8d32-5b59-a079-7edf549e9aff,cellular monovalent inorganic cation homeostasis (GO:0030004)
919d9e0e-69a1-5f73-bb04-fb1842417d75,cellular nitrogen compound biosynthetic process (GO:0044271)
c3b78f97-4b7d-5cfd-8e6e-b92403abcab9,cellular nitrogen compound catabolic process (GO:0044270)
a9f95943-8836-56a4-a6e5-76b58cc4951b,cellular phosphate ion homeostasis (GO:0030643)
de7c9338-d0a4-5cc5-a57a-983ab0bf80a5,cellular polysaccharide biosynthetic process (GO:0033692)
4033506e-32fd-5835-9497-56390d936d43,cellular polysaccharide catabolic process (GO:0044247)
31cd71e1-d7c7-5c1b-8a1a-4b96a264f0bf,cellular potassium ion homeostasis (GO:0030007)
09d6723f-932b-5864-9b59-07854ed5dede,cellular protein catabolic process (GO:0044257)
ee4f9d9c-538b-5322-adbd-dfaefdfe6039,cellular protein complex disassembly (GO:0043624)
cb33b1a3-775a-52be-92b6-719ff7385eb3,cellular protein localization (GO:0034613)
f0aed6eb-2fe5-5548-8ae8-01365525480f,cellular protein metabolic process (GO:0044267)
0898aeb5-0bb3-5da3-8219-5794bebd1024,cellular protein modification process (GO:0006464)
c99ae3c9-a0c7-5706-a196-cc4846204c5e,cellular protein-containing complex assembly (GO:0034622)
1048a63f-9664-5df5-abf4-ffadb49d2fae,cellular respiration (GO:0045333)
34f7bdf0-67f2-5933-bf56-b0640510481d,cellular response to acetylcholine (GO:1905145)
6d74db28-19c0-5ce5-a75f-bc5d66f1a749,cellular response to acid chemical (GO:0071229)
1283bcf8-9d68-5418-96dc-27eaa7f0c04c,cellular response to acidic pH (GO:0071468)
4de161ea-1914-5965-a9a6-5e40cc4c6913,cellular response to alcohol (GO:0097306)
83db3a27-42a7-5525-a3bf-3fb2347609ae,cellular response to alkaloid (GO:0071312)
ab824298-6b1f-55f9-8fc2-3ab41930e556,cellular response to amino acid starvation (GO:0034198)
b0651d4b-2471-5ceb-b7ae-61a8a7ef7488,cellular response to amino acid stimulus (GO:0071230)
75d9d43a-74c7-5ba6-b607-1d0645f64020,cellular response to amyloid-beta (GO:1904646)
86fa6218-f465-5a1e-b95b-8d516eba7e6e,cellular response to angiotensin (GO:1904385)
cbb4b0ab-e81a-5bd4-a923-8aaac36f931d,cellular response to antibiotic (GO:0071236)
29b3be6d-0f11-52cb-96e7-40ac69e34317,cellular response to arsenic-containing substance (GO:0071243)
733d653c-520b-5317-af7a-ff2aacb7f9e6,cellular response to ATP (GO:0071318)
3eac10e0-0796-51fb-819c-3d087940252f,cellular response to bacterial lipopeptide (GO:0071221)
340d3351-0fcc-59cd-a34c-5eb9259d13fd,cellular response to BMP stimulus (GO:0071773)
8cc2e021-4ee6-549a-afa8-04389a5d1ab5,cellular response to brain-derived neurotrophic factor stimulus (GO:1990416)
30c95e9d-602a-505c-bcb6-920d838a3797,cellular response to cadmium ion (GO:0071276)
fa3f81cb-b9c6-5f26-bb32-8810a1e36a96,cellular response to caffeine (GO:0071313)
6fe4af55-d680-5675-9157-7bcb1aa7a673,cellular response to calcium ion (GO:0071277)
f564e360-1a25-57f9-b53c-52778c08a072,cellular response to cAMP (GO:0071320)
22381f29-b430-57a0-baae-55eda0521207,cellular response to catecholamine stimulus (GO:0071870)
d1db15da-3513-5e32-959c-505cb1055028,cellular response to cGMP (GO:0071321)
2061222a-c3f3-56d0-aadf-374f7ebcc339,cellular response to chemical stress (GO:0062197)
f6681182-96ba-503e-8b8e-bca8d65656d3,cellular response to chemokine (GO:1990869)
a86d5c12-c4ee-5647-a5a2-6f40990dd52f,cellular response to cholesterol (GO:0071397)
c3e9d206-a3d2-508e-a871-13fc2d5aa797,cellular response to cold (GO:0070417)
e5a888e9-9424-5466-b9ff-7ee41bd478db,cellular response to copper ion (GO:0071280)
23f8d2b9-3b2b-5066-9121-0e1890fe6dee,cellular response to corticosteroid stimulus (GO:0071384)
1bd32053-9f6f-5074-87bb-faa79c0de894,cellular response to cytokine stimulus (GO:0071345)
639e003a-a083-50ce-a185-98e4ef9d8517,cellular response to decreased oxygen levels (GO:0036294)
494d9c4a-96e9-58d1-9e3c-efa577b0d522,cellular response to DNA damage stimulus (GO:0006974)
169f0051-2021-5235-bc38-8836c171381d,cellular response to dopamine (GO:1903351)
180d7192-e889-5a69-b0d3-c253ca49261c,cellular response to drug (GO:0035690)
62357aa8-2505-5e59-8289-73f88ace8248,cellular response to dsRNA (GO:0071359)
de8f168e-ea02-5242-b9dc-f984e6aeb222,cellular response to epidermal growth factor stimulus (GO:0071364)
ceae8662-8ca3-5042-aecc-db5c9f7d6a5a,cellular response to epinephrine stimulus (GO:0071872)
a3075be7-657c-54d9-aa1f-c14317c3b411,cellular response to erythropoietin (GO:0036018)
89cfee2c-156e-50d9-9fa5-67f8f57ce9f0,cellular response to estradiol stimulus (GO:0071392)
3f114c82-49c1-536f-91d3-9b1a18a9fae6,cellular response to estrogen stimulus (GO:0071391)
5417ccf8-5a82-55a6-98ab-6005a30c32b9,cellular response to exogenous dsRNA (GO:0071360)
928cc3c7-1952-5736-b1b3-242ea84a98bd,cellular response to fatty acid (GO:0071398)
b892ffbf-289e-56b5-8296-97ea46d1c967,cellular response to fibroblast growth factor stimulus (GO:0044344)
182c05ce-a7aa-52ca-b819-9100c0f0b402,cellular response to fluid shear stress (GO:0071498)
d1e3ed38-044f-5680-a638-500d564d246f,cellular response to forskolin (GO:1904322)
69bc6096-9d63-542b-a15e-d322c061a9fc,cellular response to gamma radiation (GO:0071480)
34f47c97-edbb-5ac5-ae80-ce1ebf787c26,cellular response to glucagon stimulus (GO:0071377)
c5d87cb1-3cf3-5f95-86b0-b29aa1c64af9,cellular response to glucocorticoid stimulus (GO:0071385)
d228a9ad-e47c-5557-bd5e-0042307f6d8b,cellular response to glucose starvation (GO:0042149)
4892773b-3248-5efe-97fa-ea1b35b06841,cellular response to glucose stimulus (GO:0071333)
e863df9b-a60a-5e9f-a7db-30c8044fc6c3,cellular response to gonadotropin stimulus (GO:0071371)
b4f026f5-ab67-56c6-a254-b9f59f960c15,cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)
